company,disease_class,compound,mw,clogp,arom,hba,hbd,rtb,psa,bpka,apka
ACCORD HEALTHCARE INC,F03 Mental Disorders,BUPROPION HYDROCHLORIDE,239.75,3.27,1,2,1,3,29.1,8.22,
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
ACCORD HEALTHCARE INC,C04 Neoplasms,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
ACCORD HEALTHCARE INC,C01 Infections,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,SPIRONOLACTONE,416.58,3.64,0,5,0,1,60.44,,
ACCORD HEALTHCARE INC,C17 Skin and Connective Tissue Diseases,SPIRONOLACTONE,416.58,3.64,0,5,0,1,60.44,,
ACCORD HEALTHCARE INC,C11 Eye Diseases,SPIRONOLACTONE,416.58,3.64,0,5,0,1,60.44,,
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,SPIRONOLACTONE,416.58,3.64,0,5,0,1,60.44,,
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,SPIRONOLACTONE,416.58,3.64,0,5,0,1,60.44,,
ACCORD HEALTHCARE INC,C13 Female Urogenital Diseases and Pregnancy Complications,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
ACCORD HEALTHCARE INC,F03 Mental Disorders,QUETIAPINE FUMARATE,383.52,2.81,2,6,1,5,48.3,7.06,
ACCORD HEALTHCARE INC,C04 Neoplasms,BUPROPION HYDROCHLORIDE,239.75,3.27,1,2,1,3,29.1,8.22,
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,BUPROPION HYDROCHLORIDE,239.75,3.27,1,2,1,3,29.1,8.22,
ACCORD HEALTHCARE INC,C05 Musculoskeletal Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,PIOGLITAZONE HYDROCHLORIDE,356.45,3.33,2,5,1,7,68.29,5.6,6.66
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,PIOGLITAZONE HYDROCHLORIDE,356.45,3.33,2,5,1,7,68.29,5.6,6.66
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,PIOGLITAZONE HYDROCHLORIDE,356.45,3.33,2,5,1,7,68.29,5.6,6.66
ACCORD HEALTHCARE INC,F03 Mental Disorders,PIOGLITAZONE HYDROCHLORIDE,356.45,3.33,2,5,1,7,68.29,5.6,6.66
ACCORD HEALTHCARE INC,C17 Skin and Connective Tissue Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
ACCORD HEALTHCARE INC,C04 Neoplasms,PIOGLITAZONE HYDROCHLORIDE,356.45,3.33,2,5,1,7,68.29,5.6,6.66
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,PIOGLITAZONE HYDROCHLORIDE,356.45,3.33,2,5,1,7,68.29,5.6,6.66
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,SERTRALINE HYDROCHLORIDE,306.24,5.15,2,1,1,2,12.03,9.56,
ACCORD HEALTHCARE INC,F03 Mental Disorders,SERTRALINE HYDROCHLORIDE,306.24,5.15,2,1,1,2,12.03,9.56,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
ACCORD HEALTHCARE INC,C25 Chemically-Induced Disorders,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
ACCORD HEALTHCARE INC,C15 Hemic and Lymphatic Diseases,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACCORD HEALTHCARE INC,F01 Behavior and Behavior Mechanisms,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACCORD HEALTHCARE INC,F03 Mental Disorders,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACCORD HEALTHCARE INC,C04 Neoplasms,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACCORD HEALTHCARE INC,F01 Behavior and Behavior Mechanisms,BUPROPION HYDROCHLORIDE,239.75,3.27,1,2,1,3,29.1,8.22,
ACCORD HEALTHCARE INC,C25 Chemically-Induced Disorders,BUPROPION HYDROCHLORIDE,239.75,3.27,1,2,1,3,29.1,8.22,
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
ACCORD HEALTHCARE INC,C05 Musculoskeletal Diseases,EPLERENONE,414.5,2.33,0,6,0,1,82.2,,
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,PRAVASTATIN SODIUM,424.53,1.65,0,6,4,10,124.29,,4.21
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,CLOPIDOGREL BISULFATE,321.83,4.03,2,4,0,3,29.54,4.77,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,TERIFLUNOMIDE,270.21,2.14,1,3,2,2,73.12,,5.48
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
ACCORD HEALTHCARE INC,C15 Hemic and Lymphatic Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C01 Infections,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
ACCORD HEALTHCARE INC,C20 Immune System Diseases,TERIFLUNOMIDE,270.21,2.14,1,3,2,2,73.12,,5.48
ACCORD HEALTHCARE INC,C17 Skin and Connective Tissue Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",CLONAZEPAM,315.72,3.15,2,4,1,2,84.6,1.89,11.65
ACCORD HEALTHCARE INC,F03 Mental Disorders,CLONAZEPAM,315.72,3.15,2,4,1,2,84.6,1.89,11.65
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,CLONAZEPAM,315.72,3.15,2,4,1,2,84.6,1.89,11.65
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
ACCORD HEALTHCARE INC,C25 Chemically-Induced Disorders,CLONAZEPAM,315.72,3.15,2,4,1,2,84.6,1.89,11.65
ACCORD HEALTHCARE INC,C04 Neoplasms,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
ACCORD HEALTHCARE INC,C07 Stomatognathic Diseases,CLONAZEPAM,315.72,3.15,2,4,1,2,84.6,1.89,11.65
ACCORD HEALTHCARE INC,F03 Mental Disorders,TRAZODONE HYDROCHLORIDE,371.87,3.13,3,6,0,5,45.78,7.09,
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,DALFAMPRIDINE,94.12,-0.07,1,2,1,0,38.91,8.95,
ACCORD HEALTHCARE INC,C25 Chemically-Induced Disorders,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",NALTREXONE HYDROCHLORIDE,341.41,1.36,1,5,2,2,70,8.88,10.11
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C25 Chemically-Induced Disorders,NALTREXONE HYDROCHLORIDE,341.41,1.36,1,5,2,2,70,8.88,10.11
ACCORD HEALTHCARE INC,C04 Neoplasms,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C05 Musculoskeletal Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,F03 Mental Disorders,NALTREXONE HYDROCHLORIDE,341.41,1.36,1,5,2,2,70,8.88,10.11
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,METHYLDOPA,211.22,-1.36,1,4,4,3,103.78,9.85,1.73
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,METHYLDOPA,211.22,-1.36,1,4,4,3,103.78,9.85,1.73
ACCORD HEALTHCARE INC,F03 Mental Disorders,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,DALFAMPRIDINE,94.12,-0.07,1,2,1,0,38.91,8.95,
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,DALFAMPRIDINE,94.12,-0.07,1,2,1,0,38.91,8.95,
ACCORD HEALTHCARE INC,C13 Female Urogenital Diseases and Pregnancy Complications,METHYLDOPA,211.22,-1.36,1,4,4,3,103.78,9.85,1.73
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
ACCORD HEALTHCARE INC,F01 Behavior and Behavior Mechanisms,CLONAZEPAM,315.72,3.15,2,4,1,2,84.6,1.89,11.65
ACCORD HEALTHCARE INC,F03 Mental Disorders,CLOZAPINE,326.83,3.4,2,4,1,0,30.87,7.35,
ACCORD HEALTHCARE INC,C25 Chemically-Induced Disorders,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
ACCORD HEALTHCARE INC,C11 Eye Diseases,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,HYDROCHLOROTHIAZIDE,297.75,-0.58,1,5,3,1,118.36,,9.09
ACCORD HEALTHCARE INC,F03 Mental Disorders,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
ACCORD HEALTHCARE INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",HYDROCHLOROTHIAZIDE,297.75,-0.58,1,5,3,1,118.36,,9.09
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",CLOBAZAM,300.75,2.55,2,2,0,1,40.62,,5.82
ACCORD HEALTHCARE INC,F03 Mental Disorders,CLOBAZAM,300.75,2.55,2,2,0,1,40.62,,5.82
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",HYDROCHLOROTHIAZIDE,297.75,-0.58,1,5,3,1,118.36,,9.09
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,CLOBAZAM,300.75,2.55,2,2,0,1,40.62,,5.82
ACCORD HEALTHCARE INC,F01 Behavior and Behavior Mechanisms,CLOBAZAM,300.75,2.55,2,2,0,1,40.62,,5.82
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,HYDROCHLOROTHIAZIDE,297.75,-0.58,1,5,3,1,118.36,,9.09
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,HYDROCHLOROTHIAZIDE,297.75,-0.58,1,5,3,1,118.36,,9.09
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,CLOZAPINE,326.83,3.4,2,4,1,0,30.87,7.35,
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,ENTECAVIR,277.28,-1.96,2,7,4,2,130.05,0.74,10.17
ACCORD HEALTHCARE INC,C04 Neoplasms,ENTECAVIR,277.28,-1.96,2,7,4,2,130.05,0.74,10.17
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
ACCORD HEALTHCARE INC,F01 Behavior and Behavior Mechanisms,CLOZAPINE,326.83,3.4,2,4,1,0,30.87,7.35,
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
ACCORD HEALTHCARE INC,C15 Hemic and Lymphatic Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
ACCORD HEALTHCARE INC,C17 Skin and Connective Tissue Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACCORD HEALTHCARE INC,C04 Neoplasms,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,HYDROCHLOROTHIAZIDE,297.75,-0.58,1,5,3,1,118.36,,9.09
ACCORD HEALTHCARE INC,F03 Mental Disorders,AMITRIPTYLINE HYDROCHLORIDE,277.41,4.81,2,1,0,3,3.24,9.76,
ACCORD HEALTHCARE INC,C17 Skin and Connective Tissue Diseases,AMITRIPTYLINE HYDROCHLORIDE,277.41,4.81,2,1,0,3,3.24,9.76,
ACCORD HEALTHCARE INC,C19 Endocrine System Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACCORD HEALTHCARE INC,C11 Eye Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACCORD HEALTHCARE INC,C13 Female Urogenital Diseases and Pregnancy Complications,HYDROCHLOROTHIAZIDE,297.75,-0.58,1,5,3,1,118.36,,9.09
ACCORD HEALTHCARE INC,C01 Infections,ENTECAVIR,277.28,-1.96,2,7,4,2,130.05,0.74,10.17
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,AMITRIPTYLINE HYDROCHLORIDE,277.41,4.81,2,1,0,3,3.24,9.76,
ACCORD HEALTHCARE INC,C19 Endocrine System Diseases,EPLERENONE,414.5,2.33,0,6,0,1,82.2,,
ACCORD HEALTHCARE INC,C11 Eye Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
ACCORD HEALTHCARE INC,G08 Reproductive and Urinary Physiological Phenomena,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,F03 Mental Disorders,BUSPIRONE HYDROCHLORIDE,385.51,1.78,1,6,0,6,69.64,7.62,
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,BUSPIRONE HYDROCHLORIDE,385.51,1.78,1,6,0,6,69.64,7.62,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,BUSPIRONE HYDROCHLORIDE,385.51,1.78,1,6,0,6,69.64,7.62,
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",BUSPIRONE HYDROCHLORIDE,385.51,1.78,1,6,0,6,69.64,7.62,
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,AMLODIPINE BESYLATE,408.88,1.64,1,7,2,8,99.88,9.45,
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,AMLODIPINE BESYLATE,408.88,1.64,1,7,2,8,99.88,9.45,
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,OXYBUTYNIN CHLORIDE,357.49,4.44,1,4,1,7,49.77,8.77,11.53
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,AMLODIPINE BESYLATE,408.88,1.64,1,7,2,8,99.88,9.45,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,AMLODIPINE BESYLATE,408.88,1.64,1,7,2,8,99.88,9.45,
ACCORD HEALTHCARE INC,C13 Female Urogenital Diseases and Pregnancy Complications,ARIPIPRAZOLE,448.39,4.9,2,4,1,7,44.81,7.46,13.51
ACCORD HEALTHCARE INC,F03 Mental Disorders,ARIPIPRAZOLE,448.39,4.9,2,4,1,7,44.81,7.46,13.51
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,ROPINIROLE HYDROCHLORIDE,260.38,3.06,1,2,1,7,32.34,10.17,12.27
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,ARIPIPRAZOLE,448.39,4.9,2,4,1,7,44.81,7.46,13.51
ACCORD HEALTHCARE INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",AMLODIPINE BESYLATE,408.88,1.64,1,7,2,8,99.88,9.45,
ACCORD HEALTHCARE INC,C25 Chemically-Induced Disorders,ARIPIPRAZOLE,448.39,4.9,2,4,1,7,44.81,7.46,13.51
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
ACCORD HEALTHCARE INC,G08 Reproductive and Urinary Physiological Phenomena,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACCORD HEALTHCARE INC,C04 Neoplasms,CLOPIDOGREL BISULFATE,321.83,4.03,2,4,0,3,29.54,4.77,
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACCORD HEALTHCARE INC,C04 Neoplasms,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",CLOPIDOGREL BISULFATE,321.83,4.03,2,4,0,3,29.54,4.77,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,CLOPIDOGREL BISULFATE,321.83,4.03,2,4,0,3,29.54,4.77,
ACCORD HEALTHCARE INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",ROSUVASTATIN CALCIUM,481.55,1.92,2,7,3,10,140.92,,4
ACCORD HEALTHCARE INC,C01 Infections,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACCORD HEALTHCARE INC,F03 Mental Disorders,ESCITALOPRAM OXALATE,324.4,3.76,2,3,0,5,36.26,9.78,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,ESCITALOPRAM OXALATE,324.4,3.76,2,3,0,5,36.26,9.78,
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,ROSUVASTATIN CALCIUM,481.55,1.92,2,7,3,10,140.92,,4
ACCORD HEALTHCARE INC,C04 Neoplasms,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,ROSUVASTATIN CALCIUM,481.55,1.92,2,7,3,10,140.92,,4
ACCORD HEALTHCARE INC,C15 Hemic and Lymphatic Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
ACCORD HEALTHCARE INC,F03 Mental Disorders,LURASIDONE HYDROCHLORIDE,492.69,4.56,2,6,0,5,56.75,8.5,
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
ACCORD HEALTHCARE INC,F01 Behavior and Behavior Mechanisms,ARIPIPRAZOLE,448.39,4.9,2,4,1,7,44.81,7.46,13.51
ACCORD HEALTHCARE INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",PRAVASTATIN SODIUM,424.53,1.65,0,6,4,10,124.29,,4.21
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C07 Stomatognathic Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C01 Infections,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C13 Female Urogenital Diseases and Pregnancy Complications,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C01 Infections,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C11 Eye Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
ACCORD HEALTHCARE INC,C10 Nervous System Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
ACCORD HEALTHCARE INC,F03 Mental Disorders,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
ACCORD HEALTHCARE INC,C05 Musculoskeletal Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C04 Neoplasms,PRAVASTATIN SODIUM,424.53,1.65,0,6,4,10,124.29,,4.21
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,PRASUGREL HYDROCHLORIDE,373.45,4.31,2,5,0,5,46.61,5.12,
ACCORD HEALTHCARE INC,F01 Behavior and Behavior Mechanisms,SIMVASTATIN,418.57,4.46,0,5,1,6,72.83,,
ACCORD HEALTHCARE INC,C01 Infections,PRAVASTATIN SODIUM,424.53,1.65,0,6,4,10,124.29,,4.21
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,DOXAZOSIN MESYLATE,451.48,2.14,3,9,1,4,112.27,7.24,12.67
ACCORD HEALTHCARE INC,C17 Skin and Connective Tissue Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,GLIPIZIDE,445.55,1.43,2,6,3,7,130.15,0.06,4.32
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,GLIPIZIDE,445.55,1.43,2,6,3,7,130.15,0.06,4.32
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,F03 Mental Disorders,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,MONTELUKAST SODIUM,586.2,8.49,4,4,2,12,70.42,3.12,4.4
ACCORD HEALTHCARE INC,C01 Infections,MONTELUKAST SODIUM,586.2,8.49,4,4,2,12,70.42,3.12,4.4
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,MONTELUKAST SODIUM,586.2,8.49,4,4,2,12,70.42,3.12,4.4
ACCORD HEALTHCARE INC,C04 Neoplasms,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,OLMESARTAN MEDOXOMIL,558.6,4.54,5,11,2,10,162.16,3.63,4.25
ACCORD HEALTHCARE INC,C12 Male Urogenital Diseases,OLMESARTAN MEDOXOMIL,558.6,4.54,5,11,2,10,162.16,3.63,4.25
ACCORD HEALTHCARE INC,C05 Musculoskeletal Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,SPIRONOLACTONE,416.58,3.64,0,5,0,1,60.44,,
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,EPLERENONE,414.5,2.33,0,6,0,1,82.2,,
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,GLIMEPIRIDE,490.63,3.12,1,5,3,7,124.68,,4.32
ACCORD HEALTHCARE INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",TOPIRAMATE,339.37,0.13,0,8,1,3,115.54,,11.09
ACCORD HEALTHCARE INC,F01 Behavior and Behavior Mechanisms,TOPIRAMATE,339.37,0.13,0,8,1,3,115.54,,11.09
ACCORD HEALTHCARE INC,C18 Nutritional and Metabolic Diseases,ATORVASTATIN CALCIUM,558.65,5.39,4,5,4,12,111.79,,4.31
ACCORD HEALTHCARE INC,C17 Skin and Connective Tissue Diseases,TACROLIMUS,804.03,5.59,0,12,3,7,178.36,,9.96
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,MYCOPHENOLATE MOFETIL,433.5,3.47,1,8,1,9,94.53,6.19,9.76
ACCORD HEALTHCARE INC,C14 Cardiovascular Diseases,ALLOPURINOL,136.11,-1.76,0,3,2,0,74.43,0.09,7.83
ACCORD HEALTHCARE INC,F03 Mental Disorders,ALLOPURINOL,136.11,-1.76,0,3,2,0,74.43,0.09,7.83
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,MYCOPHENOLIC ACID,320.34,3.53,1,5,2,6,93.06,,3.57
ACCORD HEALTHCARE INC,"C23 Pathological Conditions, Signs and Symptoms",DESOGESTREL,310.48,4.42,0,1,1,1,20.23,,
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,DESOGESTREL,310.48,4.42,0,1,1,1,20.23,,
ACCORD HEALTHCARE INC,C20 Immune System Diseases,TACROLIMUS,804.03,5.59,0,12,3,7,178.36,,9.96
ACCORD HEALTHCARE INC,C05 Musculoskeletal Diseases,LETROZOLE,285.31,2.94,3,5,0,3,78.29,1.89,
ACCORD HEALTHCARE INC,C19 Endocrine System Diseases,ANASTROZOLE,293.37,3.03,2,5,0,4,78.29,2,
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,ATORVASTATIN CALCIUM,558.65,5.39,4,5,4,12,111.79,,4.31
ACCORD HEALTHCARE INC,C06 Digestive System Diseases,ALLOPURINOL,136.11,-1.76,0,3,2,0,74.43,0.09,7.83
ACCORD HEALTHCARE INC,C01 Infections,DROSPIRENONE,366.5,3.37,0,3,0,0,43.37,,
ACCORD HEALTHCARE INC,C01 Infections,TEMOZOLOMIDE,194.15,-0.28,2,7,1,1,108.17,,10.46
ACCORD HEALTHCARE INC,C08 Respiratory Tract Diseases,ATORVASTATIN CALCIUM,558.65,5.39,4,5,4,12,111.79,,4.31
ACCORD HEALTHCARE INC,G08 Reproductive and Urinary Physiological Phenomena,LETROZOLE,285.31,2.94,3,5,0,3,78.29,1.89,
